"*Master* - Odessa > 45 > Power End > Hole 5 > Damage Accumulation",,,,,"*Master* - Odessa > 477 > Power End > Hole 5 > Damage Accumulation",,,,,
Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,
10/15/2018 9:44:59 PM,1.7127469,1.7127469,1.7127469,,10/15/2018 9:43:34 PM,1.6680473,1.6680473,1.6680473,,
10/15/2018 9:46:00 PM,1.4816616,1.4816616,1.4816616,,10/15/2018 9:44:35 PM,0.8427323,0.8427323,0.8427323,,
10/15/2018 9:47:00 PM,1.7562608,1.7562608,1.7562608,,10/15/2018 9:45:35 PM,0.9404882,0.9404882,0.9404882,,
10/15/2018 9:48:01 PM,1.5141805,1.5141805,1.5141805,,10/15/2018 9:46:36 PM,0.7510812,0.7510812,0.7510812,,
10/15/2018 9:49:02 PM,1.766259,1.766259,1.766259,,10/15/2018 9:47:37 PM,2.0276615,2.0276615,2.0276615,,
10/15/2018 9:50:02 PM,2.2353334,2.2353334,2.2353334,,10/15/2018 9:48:37 PM,0.9275323,0.9275323,0.9275323,,
10/15/2018 9:51:03 PM,2.1201234,2.1201234,2.1201234,,10/15/2018 9:50:38 PM,0.836268,0.836268,0.836268,,
10/15/2018 9:52:04 PM,2.0938609,2.0938609,2.0938609,,10/15/2018 9:51:39 PM,1.1178886,1.1178886,1.1178886,,
10/15/2018 9:53:04 PM,2.1571324,2.1571324,2.1571324,,10/15/2018 9:52:40 PM,0.8927099,0.8927099,0.8927099,,
10/15/2018 9:54:05 PM,1.7051187,1.7051187,1.7051187,,10/15/2018 9:53:40 PM,0.8349477,0.8349477,0.8349477,,
10/15/2018 9:55:05 PM,1.8844251,1.8844251,1.8844251,,10/15/2018 9:54:41 PM,0.7251804,0.7251804,0.7251804,,
10/15/2018 9:56:06 PM,1.9547721,1.9547721,1.9547721,,10/15/2018 9:55:42 PM,1.3837255,1.3837255,1.3837255,,
10/15/2018 9:57:07 PM,1.7428362,1.7428362,1.7428362,,10/15/2018 9:56:42 PM,0.9201019,0.9201019,0.9201019,,
10/15/2018 9:58:07 PM,1.728345,1.728345,1.728345,,10/15/2018 9:57:44 PM,0.8461177,0.8461177,0.8461177,,
10/15/2018 9:59:08 PM,1.7522185,1.7522185,1.7522185,,10/15/2018 9:58:44 PM,1.1505993,1.1505993,1.1505993,,
10/15/2018 10:00:09 PM,1.6927367,1.6927367,1.6927367,,10/15/2018 10:00:45 PM,0.9687266,0.9687266,0.9687266,,
10/15/2018 10:01:09 PM,2.7043112,2.7043112,2.7043112,,10/15/2018 10:02:47 PM,0.916546,0.916546,0.916546,,
10/15/2018 10:02:10 PM,2.3106511,2.3106511,2.3106511,,10/15/2018 10:03:48 PM,0.9349267,0.9349267,0.9349267,,
10/15/2018 10:03:11 PM,2.3454707,2.3454707,2.3454707,,10/15/2018 10:04:49 PM,0.9335566,0.9335566,0.9335566,,
10/15/2018 10:04:11 PM,1.9923373,1.9923373,1.9923373,,10/15/2018 10:05:49 PM,0.5674466,0.5674466,0.5674466,,
10/15/2018 10:05:12 PM,2.0276366,2.0276366,2.0276366,,10/15/2018 10:06:50 PM,1.5755164,1.5755164,1.5755164,,
10/15/2018 10:06:13 PM,1.918005,1.918005,1.918005,,10/15/2018 10:07:51 PM,0.9154056,0.9154056,0.9154056,,
10/15/2018 10:07:13 PM,1.8035297,1.8035297,1.8035297,,10/15/2018 10:08:51 PM,0.6750185,0.6750185,0.6750185,,
10/15/2018 10:08:14 PM,1.928538,1.928538,1.928538,,10/15/2018 10:09:52 PM,1.5958951,1.5958951,1.5958951,,
10/15/2018 10:09:14 PM,2.2102371,2.2102371,2.2102371,,10/15/2018 10:10:53 PM,1.1981362,1.1981362,1.1981362,,
10/15/2018 10:10:15 PM,1.8211677,1.8211677,1.8211677,,10/15/2018 10:11:53 PM,0.9349588,0.9349588,0.9349588,,
10/15/2018 10:11:16 PM,2.4032177,2.4032177,2.4032177,,10/15/2018 10:12:54 PM,1.5267326,1.5267326,1.5267326,,
10/15/2018 10:12:17 PM,2.1390808,2.1390808,2.1390808,,10/15/2018 10:13:55 PM,0.8437978,0.8437978,0.8437978,,
10/15/2018 10:13:17 PM,1.5541222,1.5541222,1.5541222,,10/15/2018 10:14:55 PM,0.0296129,0.0296129,0.0296129,,
10/15/2018 10:14:18 PM,1.5098609,1.5098609,1.5098609,,10/15/2018 10:15:56 PM,0.001957,0.001957,0.001957,,
10/15/2018 10:15:18 PM,0.0031624,0.0031624,0.0031624,,10/15/2018 10:16:56 PM,0.0018836,0.0018836,0.0018836,,
10/15/2018 10:16:19 PM,0.0023844,0.0023844,0.0023844,,10/15/2018 10:17:57 PM,0.0016493,0.0016493,0.0016493,,
10/15/2018 10:17:19 PM,0.0020715,0.0020715,0.0020715,,10/15/2018 10:18:57 PM,0.0018314,0.0018314,0.0018314,,
10/15/2018 10:18:19 PM,0.0021196,0.0021196,0.0021196,,10/15/2018 10:19:57 PM,0.0017995,0.0017995,0.0017995,,
10/15/2018 10:19:20 PM,0.002238,0.002238,0.002238,,10/15/2018 10:21:58 PM,0.0016563,0.0016563,0.0016563,,
10/15/2018 10:20:20 PM,0.0022277,0.0022277,0.0022277,,10/15/2018 10:22:59 PM,0.001848,0.001848,0.001848,,
10/15/2018 10:21:21 PM,0.002116,0.002116,0.002116,,10/15/2018 10:23:59 PM,0.0017861,0.0017861,0.0017861,,
10/15/2018 10:22:21 PM,0.0022403,0.0022403,0.0022403,,10/15/2018 10:25:00 PM,0.0018559,0.0018559,0.0018559,,
10/15/2018 10:23:21 PM,0.0023254,0.0023254,0.0023254,,10/15/2018 10:26:00 PM,0.001763,0.001763,0.001763,,
10/15/2018 10:24:22 PM,0.0021103,0.0021103,0.0021103,,10/15/2018 10:27:00 PM,0.0017025,0.0017025,0.0017025,,
10/15/2018 10:25:22 PM,0.0021806,0.0021806,0.0021806,,10/15/2018 10:28:01 PM,0.0018134,0.0018134,0.0018134,,
10/15/2018 10:26:23 PM,0.0022776,0.0022776,0.0022776,,10/15/2018 10:29:01 PM,0.0017302,0.0017302,0.0017302,,
10/15/2018 10:27:23 PM,0.0020606,0.0020606,0.0020606,,10/15/2018 10:30:02 PM,0.0017653,0.0017653,0.0017653,,
10/15/2018 10:28:24 PM,0.0022212,0.0022212,0.0022212,,10/15/2018 10:31:02 PM,0.0017099,0.0017099,0.0017099,,
10/15/2018 10:29:24 PM,0.0022075,0.0022075,0.0022075,,10/15/2018 10:32:02 PM,0.0018452,0.0018452,0.0018452,,
10/15/2018 10:30:24 PM,0.0023492,0.0023492,0.0023492,,10/15/2018 10:33:03 PM,0.0018221,0.0018221,0.0018221,,
10/15/2018 10:31:25 PM,0.0020288,0.0020288,0.0020288,,10/15/2018 10:34:03 PM,0.0017454,0.0017454,0.0017454,,
10/15/2018 10:32:25 PM,0.0018746,0.0018746,0.0018746,,10/15/2018 10:35:04 PM,0.0017833,0.0017833,0.0017833,,
10/15/2018 10:33:26 PM,0.0019845,0.0019845,0.0019845,,10/15/2018 10:36:04 PM,0.0017473,0.0017473,0.0017473,,
10/15/2018 10:34:28 PM,0.0022477,0.0022477,0.0022477,,10/15/2018 10:38:05 PM,0.0017491,0.0017491,0.0017491,,
10/15/2018 10:35:27 PM,0.0022129,0.0022129,0.0022129,,10/15/2018 10:40:06 PM,0.0016549,0.0016549,0.0016549,,
10/15/2018 10:36:27 PM,0.0021807,0.0021807,0.0021807,,10/15/2018 10:41:06 PM,0.0017884,0.0017884,0.0017884,,
10/15/2018 10:37:27 PM,0.0021787,0.0021787,0.0021787,,10/15/2018 10:42:07 PM,0.0016651,0.0016651,0.0016651,,
10/15/2018 10:38:28 PM,0.0020362,0.0020362,0.0020362,,10/15/2018 10:44:08 PM,0.0018198,0.0018198,0.0018198,,
10/15/2018 10:39:28 PM,0.0022437,0.0022437,0.0022437,,10/15/2018 10:45:08 PM,0.0018138,0.0018138,0.0018138,,
10/15/2018 10:40:29 PM,0.0023546,0.0023546,0.0023546,,10/15/2018 10:46:09 PM,0.0017501,0.0017501,0.0017501,,
10/15/2018 10:41:29 PM,0.0023349,0.0023349,0.0023349,,10/15/2018 10:47:09 PM,0.0017607,0.0017607,0.0017607,,
10/15/2018 10:42:30 PM,0.0023683,0.0023683,0.0023683,,10/15/2018 10:48:09 PM,0.0018425,0.0018425,0.0018425,,
10/15/2018 10:44:30 PM,0.0021714,0.0021714,0.0021714,,10/15/2018 10:49:10 PM,0.0017963,0.0017963,0.0017963,,
10/15/2018 10:45:31 PM,0.0021254,0.0021254,0.0021254,,10/15/2018 10:50:10 PM,0.0018291,0.0018291,0.0018291,,
10/15/2018 10:46:31 PM,0.0020866,0.0020866,0.0020866,,10/15/2018 10:51:11 PM,0.0016706,0.0016706,0.0016706,,
10/15/2018 10:47:32 PM,0.0020309,0.0020309,0.0020309,,10/15/2018 10:52:11 PM,0.0016863,0.0016863,0.0016863,,
10/15/2018 10:48:32 PM,0.0023868,0.0023868,0.0023868,,10/15/2018 10:53:12 PM,0.0017588,0.0017588,0.0017588,,
10/15/2018 10:49:33 PM,0.0023314,0.0023314,0.0023314,,10/15/2018 10:54:12 PM,0.0016591,0.0016591,0.0016591,,
10/15/2018 10:50:33 PM,0.0021218,0.0021218,0.0021218,,10/15/2018 10:55:12 PM,0.0017995,0.0017995,0.0017995,,
10/15/2018 10:51:33 PM,0.0023343,0.0023343,0.0023343,,10/15/2018 10:56:13 PM,0.0018739,0.0018739,0.0018739,,
10/15/2018 10:52:34 PM,0.0023428,0.0023428,0.0023428,,10/15/2018 10:57:13 PM,0.001848,0.001848,0.001848,,
10/15/2018 10:53:34 PM,0.0018966,0.0018966,0.0018966,,10/15/2018 10:58:14 PM,0.001769,0.001769,0.001769,,
10/15/2018 10:54:35 PM,0.0021865,0.0021865,0.0021865,,10/15/2018 10:59:14 PM,0.0017117,0.0017117,0.0017117,,
10/15/2018 10:55:35 PM,0.0021106,0.0021106,0.0021106,,10/15/2018 11:00:14 PM,0.0017769,0.0017769,0.0017769,,
10/15/2018 10:56:35 PM,0.0020171,0.0020171,0.0020171,,10/15/2018 11:01:15 PM,0.0017247,0.0017247,0.0017247,,
10/15/2018 10:57:36 PM,0.0020873,0.0020873,0.0020873,,10/15/2018 11:02:15 PM,0.0019118,0.0019118,0.0019118,,
10/15/2018 10:58:36 PM,0.002206,0.002206,0.002206,,10/15/2018 11:03:16 PM,0.0018688,0.0018688,0.0018688,,
10/15/2018 10:59:37 PM,0.0021732,0.0021732,0.0021732,,10/15/2018 11:04:16 PM,0.001891,0.001891,0.001891,,
10/15/2018 11:00:37 PM,0.0020568,0.0020568,0.0020568,,10/15/2018 11:05:16 PM,0.001757,0.001757,0.001757,,
10/15/2018 11:01:38 PM,0.0021641,0.0021641,0.0021641,,10/15/2018 11:06:17 PM,0.0018318,0.0018318,0.0018318,,
10/15/2018 11:02:38 PM,0.0023926,0.0023926,0.0023926,,10/15/2018 11:07:17 PM,0.0017113,0.0017113,0.0017113,,
10/15/2018 11:03:38 PM,0.0023701,0.0023701,0.0023701,,10/15/2018 11:08:18 PM,0.0017667,0.0017667,0.0017667,,
10/15/2018 11:04:39 PM,0.0022114,0.0022114,0.0022114,,10/15/2018 11:09:18 PM,0.0016697,0.0016697,0.0016697,,
10/15/2018 11:05:39 PM,0.0023208,0.0023208,0.0023208,,10/15/2018 11:10:19 PM,0.0018605,0.0018605,0.0018605,,
10/15/2018 11:06:40 PM,0.0024118,0.0024118,0.0024118,,10/15/2018 11:11:19 PM,0.0017847,0.0017847,0.0017847,,
10/15/2018 11:07:40 PM,0.0022369,0.0022369,0.0022369,,10/15/2018 11:12:19 PM,0.0017685,0.0017685,0.0017685,,
10/15/2018 11:08:41 PM,0.0021399,0.0021399,0.0021399,,10/15/2018 11:13:20 PM,0.0018323,0.0018323,0.0018323,,
10/15/2018 11:09:41 PM,0.0021234,0.0021234,0.0021234,,10/15/2018 11:14:21 PM,0.0017556,0.0017556,0.0017556,,
10/15/2018 11:10:41 PM,0.0020655,0.0020655,0.0020655,,10/15/2018 11:15:21 PM,0.0017501,0.0017501,0.0017501,,
10/15/2018 11:11:42 PM,0.0021757,0.0021757,0.0021757,,10/15/2018 11:16:21 PM,0.0018804,0.0018804,0.0018804,,
10/15/2018 11:12:43 PM,0.0021713,0.0021713,0.0021713,,10/15/2018 11:17:21 PM,0.0017653,0.0017653,0.0017653,,
10/15/2018 11:13:43 PM,0.0022942,0.0022942,0.0022942,,10/15/2018 11:18:22 PM,0.0018771,0.0018771,0.0018771,,
10/15/2018 11:14:43 PM,0.0022462,0.0022462,0.0022462,,10/15/2018 11:19:22 PM,0.0017972,0.0017972,0.0017972,,
10/15/2018 11:15:44 PM,0.0021884,0.0021884,0.0021884,,10/15/2018 11:20:23 PM,0.0018258,0.0018258,0.0018258,,
10/15/2018 11:16:44 PM,0.0020944,0.0020944,0.0020944,,10/15/2018 11:21:23 PM,0.0017972,0.0017972,0.0017972,,
10/15/2018 11:17:45 PM,0.0023315,0.0023315,0.0023315,,10/15/2018 11:22:23 PM,0.0016886,0.0016886,0.0016886,,
10/15/2018 11:18:45 PM,0.0022981,0.0022981,0.0022981,,10/15/2018 11:23:24 PM,0.0017778,0.0017778,0.0017778,,
10/15/2018 11:19:45 PM,0.0022868,0.0022868,0.0022868,,10/15/2018 11:24:24 PM,0.0017016,0.0017016,0.0017016,,
10/15/2018 11:20:46 PM,0.0021865,0.0021865,0.0021865,,10/15/2018 11:25:25 PM,0.0017279,0.0017279,0.0017279,,
10/15/2018 11:21:46 PM,0.0021478,0.0021478,0.0021478,,10/15/2018 11:26:25 PM,0.0018411,0.0018411,0.0018411,,
10/15/2018 11:22:47 PM,0.002159,0.002159,0.002159,,10/15/2018 11:27:26 PM,0.0018221,0.0018221,0.0018221,,
10/15/2018 11:23:47 PM,0.0021634,0.0021634,0.0021634,,10/15/2018 11:28:26 PM,0.0016082,0.0016082,0.0016082,,
10/15/2018 11:24:47 PM,0.0021179,0.0021179,0.0021179,,10/15/2018 11:29:26 PM,0.0017441,0.0017441,0.0017441,,
10/15/2018 11:25:48 PM,0.0022746,0.0022746,0.0022746,,10/15/2018 11:30:27 PM,0.0018101,0.0018101,0.0018101,,
10/15/2018 11:26:48 PM,0.001885,0.001885,0.001885,,10/15/2018 11:31:27 PM,0.0017635,0.0017635,0.0017635,,
10/15/2018 11:27:49 PM,0.0022129,0.0022129,0.0022129,,10/15/2018 11:32:28 PM,0.0019284,0.0019284,0.0019284,,
10/15/2018 11:28:49 PM,0.0021468,0.0021468,0.0021468,,10/15/2018 11:33:28 PM,0.0016332,0.0016332,0.0016332,,
10/15/2018 11:29:50 PM,0.0021395,0.0021395,0.0021395,,10/15/2018 11:34:28 PM,0.0018693,0.0018693,0.0018693,,
10/15/2018 11:30:50 PM,0.0021292,0.0021292,0.0021292,,10/15/2018 11:35:29 PM,0.001726,0.001726,0.001726,,
10/15/2018 11:31:51 PM,0.0023128,0.0023128,0.0023128,,10/15/2018 11:36:29 PM,0.0017464,0.0017464,0.0017464,,
10/15/2018 11:32:51 PM,0.0021243,0.0021243,0.0021243,,10/15/2018 11:37:30 PM,0.0018753,0.0018753,0.0018753,,
10/15/2018 11:33:53 PM,0.0019294,0.0019294,0.0019294,,10/15/2018 11:38:30 PM,0.0016133,0.0016133,0.0016133,,
10/15/2018 11:34:52 PM,0.0022305,0.0022305,0.0022305,,10/15/2018 11:39:31 PM,0.0017408,0.0017408,0.0017408,,
10/15/2018 11:35:53 PM,0.002254,0.002254,0.002254,,10/15/2018 11:40:31 PM,0.0017099,0.0017099,0.0017099,,
10/15/2018 11:36:53 PM,0.0022721,0.0022721,0.0022721,,10/15/2018 11:41:31 PM,0.0018452,0.0018452,0.0018452,,
10/15/2018 11:37:53 PM,0.0021776,0.0021776,0.0021776,,10/15/2018 11:42:32 PM,0.0018369,0.0018369,0.0018369,,
10/15/2018 11:38:54 PM,0.0022016,0.0022016,0.0022016,,10/15/2018 11:43:32 PM,0.0017889,0.0017889,0.0017889,,
10/15/2018 11:39:54 PM,0.0024009,0.0024009,0.0024009,,10/15/2018 11:44:33 PM,0.001757,0.001757,0.001757,,
10/15/2018 11:40:55 PM,0.0023681,0.0023681,0.0023681,,10/15/2018 11:45:33 PM,0.0017556,0.0017556,0.0017556,,
10/15/2018 11:41:55 PM,0.0020543,0.0020543,0.0020543,,10/15/2018 11:46:34 PM,0.0018231,0.0018231,0.0018231,,
10/15/2018 11:42:55 PM,0.0023593,0.0023593,0.0023593,,10/15/2018 11:47:34 PM,0.0017565,0.0017565,0.0017565,,
10/15/2018 11:43:56 PM,0.0021375,0.0021375,0.0021375,,10/15/2018 11:48:35 PM,0.0018471,0.0018471,0.0018471,,
10/15/2018 11:44:56 PM,0.0020768,0.0020768,0.0020768,,10/15/2018 11:49:35 PM,0.0017551,0.0017551,0.0017551,,
10/15/2018 11:45:57 PM,0.0024254,0.0024254,0.0024254,,10/15/2018 11:50:36 PM,0.0017011,0.0017011,0.0017011,,
10/15/2018 11:46:57 PM,0.0019867,0.0019867,0.0019867,,10/15/2018 11:51:36 PM,0.001745,0.001745,0.001745,,
10/15/2018 11:47:58 PM,0.0020768,0.0020768,0.0020768,,10/15/2018 11:52:37 PM,0.0017986,0.0017986,0.0017986,,
10/15/2018 11:48:58 PM,0.0022246,0.0022246,0.0022246,,10/15/2018 11:53:37 PM,0.0016697,0.0016697,0.0016697,,
10/15/2018 11:49:58 PM,0.0022207,0.0022207,0.0022207,,10/15/2018 11:54:37 PM,0.0019811,0.0019811,0.0019811,,
10/15/2018 11:50:59 PM,0.0023867,0.0023867,0.0023867,,10/15/2018 11:55:38 PM,0.0017621,0.0017621,0.0017621,,
10/15/2018 11:51:59 PM,0.0022873,0.0022873,0.0022873,,10/15/2018 11:56:38 PM,0.0017191,0.0017191,0.0017191,,
10/15/2018 11:53:00 PM,0.0022447,0.0022447,0.0022447,,10/15/2018 11:57:39 PM,0.001903,0.001903,0.001903,,
10/15/2018 11:54:00 PM,0.0020655,0.0020655,0.0020655,,10/15/2018 11:58:39 PM,0.0017787,0.0017787,0.0017787,,
10/15/2018 11:55:00 PM,0.0021429,0.0021429,0.0021429,,10/15/2018 11:59:40 PM,0.0016706,0.0016706,0.0016706,,
10/15/2018 11:56:01 PM,0.0020494,0.0020494,0.0020494,,10/16/2018 12:00:40 AM,0.0018194,0.0018194,0.0018194,,
10/15/2018 11:57:01 PM,0.0020626,0.0020626,0.0020626,,10/16/2018 12:01:41 AM,0.0017815,0.0017815,0.0017815,,
10/15/2018 11:58:02 PM,0.0021825,0.0021825,0.0021825,,10/16/2018 12:02:41 AM,0.0018328,0.0018328,0.0018328,,
10/15/2018 11:59:02 PM,0.0023221,0.0023221,0.0023221,,10/16/2018 12:03:42 AM,0.0019399,0.0019399,0.0019399,,
10/16/2018 12:00:02 AM,0.0021786,0.0021786,0.0021786,,10/16/2018 12:04:42 AM,0.0017515,0.0017515,0.0017515,,
10/16/2018 12:01:03 AM,0.0021732,0.0021732,0.0021732,,10/16/2018 12:05:42 AM,0.0017736,0.0017736,0.0017736,,
10/16/2018 12:02:04 AM,0.0024352,0.0024352,0.0024352,,10/16/2018 12:06:43 AM,0.0018323,0.0018323,0.0018323,,
10/16/2018 12:03:04 AM,0.0022041,0.0022041,0.0022041,,10/16/2018 12:07:43 AM,0.0017907,0.0017907,0.0017907,,
10/16/2018 12:04:04 AM,0.0022687,0.0022687,0.0022687,,10/16/2018 12:08:44 AM,0.0018914,0.0018914,0.0018914,,
10/16/2018 12:05:05 AM,0.0022163,0.0022163,0.0022163,,10/16/2018 12:09:44 AM,0.0017131,0.0017131,0.0017131,,
10/16/2018 12:06:05 AM,0.0022085,0.0022085,0.0022085,,10/16/2018 12:10:45 AM,0.0017621,0.0017621,0.0017621,,
10/16/2018 12:07:05 AM,0.0022144,0.0022144,0.0022144,,10/16/2018 12:11:45 AM,0.0017699,0.0017699,0.0017699,,
10/16/2018 12:08:06 AM,0.0020401,0.0020401,0.0020401,,10/16/2018 12:12:46 AM,0.0016373,0.0016373,0.0016373,,
10/16/2018 12:09:06 AM,0.0022198,0.0022198,0.0022198,,10/16/2018 12:13:48 AM,0.0016101,0.0016101,0.0016101,,
10/16/2018 12:10:07 AM,0.0020724,0.0020724,0.0020724,,10/16/2018 12:14:47 AM,0.0017385,0.0017385,0.0017385,,
10/16/2018 12:11:07 AM,0.0021674,0.0021674,0.0021674,,10/16/2018 12:15:47 AM,0.0018147,0.0018147,0.0018147,,
10/16/2018 12:12:07 AM,0.0022065,0.0022065,0.0022065,,10/16/2018 12:16:47 AM,0.0019903,0.0019903,0.0019903,,
10/16/2018 12:13:08 AM,0.0022002,0.0022002,0.0022002,,10/16/2018 12:17:48 AM,0.0017824,0.0017824,0.0017824,,
10/16/2018 12:14:08 AM,0.0021042,0.0021042,0.0021042,,10/16/2018 12:18:48 AM,0.0017709,0.0017709,0.0017709,,
10/16/2018 12:15:09 AM,0.0021409,0.0021409,0.0021409,,10/16/2018 12:19:49 AM,0.0018605,0.0018605,0.0018605,,
10/16/2018 12:16:09 AM,0.0022243,0.0022243,0.0022243,,10/16/2018 12:20:49 AM,0.0018212,0.0018212,0.0018212,,
10/16/2018 12:17:10 AM,0.0020376,0.0020376,0.0020376,,10/16/2018 12:21:49 AM,0.0018609,0.0018609,0.0018609,,
10/16/2018 12:18:10 AM,0.0022981,0.0022981,0.0022981,,10/16/2018 12:22:50 AM,0.0018115,0.0018115,0.0018115,,
10/16/2018 12:19:11 AM,0.0023887,0.0023887,0.0023887,,10/16/2018 12:23:50 AM,0.0017251,0.0017251,0.0017251,,
10/16/2018 12:20:11 AM,0.00223,0.00223,0.00223,,10/16/2018 12:24:51 AM,0.0018406,0.0018406,0.0018406,,
10/16/2018 12:21:11 AM,0.0022423,0.0022423,0.0022423,,10/16/2018 12:25:51 AM,0.0018152,0.0018152,0.0018152,,
10/16/2018 12:22:12 AM,0.0022961,0.0022961,0.0022961,,10/16/2018 12:26:52 AM,0.0018064,0.0018064,0.0018064,,
10/16/2018 12:23:12 AM,0.0023206,0.0023206,0.0023206,,10/16/2018 12:27:52 AM,0.0017242,0.0017242,0.0017242,,
10/16/2018 12:24:13 AM,0.0021885,0.0021885,0.0021885,,10/16/2018 12:28:53 AM,0.0017371,0.0017371,0.0017371,,
10/16/2018 12:25:13 AM,0.0021375,0.0021375,0.0021375,,10/16/2018 12:29:53 AM,0.0017944,0.0017944,0.0017944,,
10/16/2018 12:26:14 AM,0.0023731,0.0023731,0.0023731,,10/16/2018 12:30:53 AM,0.0017709,0.0017709,0.0017709,,
10/16/2018 12:27:14 AM,0.0022614,0.0022614,0.0022614,,10/16/2018 12:30:58 AM,0.0019201,0.0019201,0.0019201,,
10/16/2018 12:28:14 AM,0.0022589,0.0022589,0.0022589,,10/16/2018 12:31:58 AM,0.0017482,0.0017482,0.0017482,,
10/16/2018 12:29:15 AM,0.0023358,0.0023358,0.0023358,,10/16/2018 12:32:59 AM,0.0016775,0.0016775,0.0016775,,
10/16/2018 12:30:15 AM,0.00221365,0.0021561,0.0022712,,10/16/2018 12:33:59 AM,0.0018873,0.0018873,0.0018873,,
10/16/2018 12:31:20 AM,0.0020675,0.0020675,0.0020675,,10/16/2018 12:35:00 AM,0.0015126,0.0015126,0.0015126,,
10/16/2018 12:32:21 AM,0.002255,0.002255,0.002255,,10/16/2018 12:36:00 AM,0.0016757,0.0016757,0.0016757,,
10/16/2018 12:33:21 AM,0.0019745,0.0019745,0.0019745,,10/16/2018 12:37:00 AM,0.0018134,0.0018134,0.0018134,,
10/16/2018 12:34:21 AM,0.0023412,0.0023412,0.0023412,,10/16/2018 12:39:02 AM,0.0019755,0.0019755,0.0019755,,
10/16/2018 12:35:22 AM,0.0022413,0.0022413,0.0022413,,10/16/2018 12:40:02 AM,0.0017556,0.0017556,0.0017556,,
10/16/2018 12:36:22 AM,0.0020871,0.0020871,0.0020871,,10/16/2018 12:41:03 AM,0.0018175,0.0018175,0.0018175,,
10/16/2018 12:37:23 AM,0.002112,0.002112,0.002112,,10/16/2018 12:42:03 AM,0.0019284,0.0019284,0.0019284,,
10/16/2018 12:38:23 AM,0.0023089,0.0023089,0.0023089,,10/16/2018 12:43:03 AM,0.0018143,0.0018143,0.0018143,,
10/16/2018 12:39:23 AM,0.0020641,0.0020641,0.0020641,,10/16/2018 12:44:04 AM,0.0018147,0.0018147,0.0018147,,
10/16/2018 12:40:24 AM,0.0019666,0.0019666,0.0019666,,10/16/2018 12:45:04 AM,0.0017113,0.0017113,0.0017113,,
10/16/2018 12:41:24 AM,0.0022325,0.0022325,0.0022325,,10/16/2018 12:46:06 AM,0.0018134,0.0018134,0.0018134,,
10/16/2018 12:42:25 AM,0.0023446,0.0023446,0.0023446,,10/16/2018 12:47:05 AM,0.0017893,0.0017893,0.0017893,,
10/16/2018 12:43:25 AM,0.0021732,0.0021732,0.0021732,,10/16/2018 12:48:06 AM,0.0017542,0.0017542,0.0017542,,
10/16/2018 12:44:25 AM,0.0022266,0.0022266,0.0022266,,10/16/2018 12:49:06 AM,0.0018115,0.0018115,0.0018115,,
10/16/2018 12:45:26 AM,0.002301,0.002301,0.002301,,10/16/2018 12:50:06 AM,0.0016041,0.0016041,0.0016041,,
10/16/2018 12:46:26 AM,0.0021468,0.0021468,0.0021468,,10/16/2018 12:51:07 AM,0.0018767,0.0018767,0.0018767,,
10/16/2018 12:47:27 AM,0.0021086,0.0021086,0.0021086,,10/16/2018 12:52:07 AM,0.0017667,0.0017667,0.0017667,,
10/16/2018 12:48:27 AM,0.002277,0.002277,0.002277,,10/16/2018 12:53:08 AM,0.0017672,0.0017672,0.0017672,,
10/16/2018 12:49:27 AM,0.002418,0.002418,0.002418,,10/16/2018 12:54:09 AM,0.0016835,0.0016835,0.0016835,,
10/16/2018 12:50:28 AM,0.0022746,0.0022746,0.0022746,,10/16/2018 12:55:09 AM,0.0019016,0.0019016,0.0019016,,
10/16/2018 12:51:28 AM,0.0022398,0.0022398,0.0022398,,10/16/2018 12:56:09 AM,0.001745,0.001745,0.001745,,
10/16/2018 12:52:29 AM,0.0022716,0.0022716,0.0022716,,10/16/2018 12:57:09 AM,0.0017893,0.0017893,0.0017893,,
10/16/2018 12:53:29 AM,0.0023279,0.0023279,0.0023279,,10/16/2018 12:58:10 AM,0.001641,0.001641,0.001641,,
10/16/2018 12:54:29 AM,0.0023421,0.0023421,0.0023421,,10/16/2018 12:59:10 AM,0.0018,0.0018,0.0018,,
10/16/2018 12:55:30 AM,0.0020881,0.0020881,0.0020881,,10/16/2018 1:00:10 AM,0.0017307,0.0017307,0.0017307,,
10/16/2018 12:56:30 AM,0.0023805,0.0023805,0.0023805,,10/16/2018 1:01:11 AM,0.0018873,0.0018873,0.0018873,,
10/16/2018 12:57:31 AM,0.002091,0.002091,0.002091,,10/16/2018 1:02:11 AM,0.0018041,0.0018041,0.0018041,,
10/16/2018 12:58:31 AM,0.0020725,0.0020725,0.0020725,,10/16/2018 1:03:12 AM,0.001806,0.001806,0.001806,,
10/16/2018 12:59:32 AM,0.002066,0.002066,0.002066,,10/16/2018 1:04:12 AM,0.0016202,0.0016202,0.0016202,,
10/16/2018 1:00:32 AM,0.0022173,0.0022173,0.0022173,,10/16/2018 1:05:13 AM,0.0016346,0.0016346,0.0016346,,
10/16/2018 1:01:32 AM,0.0021404,0.0021404,0.0021404,,10/16/2018 1:06:13 AM,0.0018064,0.0018064,0.0018064,,
10/16/2018 1:02:34 AM,0.0020763,0.0020763,0.0020763,,10/16/2018 1:07:13 AM,0.001751,0.001751,0.001751,,
